order_line_id,source_order_item_id,order_id,source_order_id,customer_id,source_customer_id,product_card_id,product_name,product_category_id,category_name,department_id,department_name,quantity,product_price,item_total,sales,discount,discount_rate,profit,profit_ratio,product_status,product_image
OL016048,16048,O006408,6408,C000125,3879,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,3,59.99,176.37,179.97,3.60,0.0200,39.68,0.2300,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL016046,16046,O006408,6408,C000125,3879,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,3,50.00,148.50,150.00,1.50,0.0100,-44.55,-0.3000,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL020021,20021,O008011,8011,C001640,10220,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,3,50.00,136.50,150.00,13.50,0.0900,44.36,0.3300,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL141849,141849,O056716,56716,C000909,2291,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,3,50.00,132.00,150.00,18.00,0.1200,49.50,0.3800,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL152373,152373,O060900,60900,C001886,5913,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,3,50.00,127.50,150.00,22.50,0.1500,33.15,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL013813,13813,O005534,5534,C000004,1657,897,Team Golf New England Patriots Putter Grip,40,Accessories,6,Outdoors,3,24.99,68.22,74.97,6.75,0.0900,23.20,0.3400,0,http://images.acmesports.sports/Team+Golf+New+England+Patriots+Putter+Grip
OL055155,55155,O022047,22047,C001067,6759,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,3,59.99,158.37,179.97,21.60,0.1200,74.44,0.4700,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL061939,61939,O024727,24727,C000921,5644,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,3,50.00,142.50,150.00,7.50,0.0500,-95.05,-0.6700,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL054804,54804,O021910,21910,C000369,9153,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,3,39.99,113.97,119.97,6.00,0.0500,-235.58,-2.0700,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL109306,109306,O043767,43767,C000933,5011,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,3,50.00,124.50,150.00,25.50,0.1700,51.05,0.4100,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL109305,109305,O043767,43767,C000933,5011,893,Team Golf Pittsburgh Steelers Putter Grip,40,Accessories,6,Outdoors,3,24.99,56.23,74.97,18.74,0.2500,19.68,0.3500,0,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip
OL084286,84286,O033773,33773,C000816,2942,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,3,99.99,245.98,299.97,53.99,0.1800,76.99,0.3100,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL087838,87838,O035170,35170,C001254,846,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,3,59.99,176.37,179.97,3.60,0.0200,-141.10,-0.8000,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL116944,116944,O046770,46770,C000037,2723,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,179.97,239.96,59.99,0.2500,39.59,0.2200,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL114638,114638,O045861,45861,C001975,2038,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,194.00,200.00,6.00,0.0300,-142.20,-0.7300,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL116945,116945,O046770,46770,C000037,2723,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,4,39.99,127.97,159.96,31.99,0.2000,43.25,0.3400,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL157224,157224,O062879,62879,C001236,4495,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,363.96,399.96,36.00,0.0900,160.14,0.4400,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL029312,29312,O011721,11721,C001039,12384,278,Under Armour Men's Compression EV SL Slide,13,Electronics,3,Footwear,4,44.99,161.96,179.96,18.00,0.1000,38.55,0.2400,0,http://images.acmesports.sports/Under+Armour+Men%27s+Compression+EV+SL+Slide
OL030184,30184,O012071,12071,C001552,11284,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,201.57,239.96,38.39,0.1600,54.42,0.2700,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL033242,33242,O013287,13287,C001667,6584,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,190.00,200.00,10.00,0.0500,-332.50,-1.7500,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL159117,159117,O063655,63655,C001574,4191,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,4,39.99,151.16,159.96,8.80,0.0600,-71.80,-0.4800,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL018018,18018,O007196,7196,C001560,9168,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,387.96,399.96,12.00,0.0300,190.10,0.4900,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL023724,23724,O009494,9494,C001693,4279,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,4,99.99,363.96,399.96,36.00,0.0900,-291.17,-0.8000,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL134958,134958,O053977,53977,C001918,5236,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,235.16,239.96,4.80,0.0200,73.61,0.3100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL013809,13809,O005534,5534,C000004,1657,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,223.16,239.96,16.80,0.0700,35.71,0.1600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL138393,138393,O055340,55340,C001360,2727,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,211.16,239.96,28.80,0.1200,76.65,0.3600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL018017,18017,O007196,7196,C001560,9168,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,191.97,239.96,47.99,0.2000,-16.51,-0.0900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL006573,6573,O002619,2619,C001044,3167,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,192.00,200.00,8.00,0.0400,-140.74,-0.7300,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL013810,13810,O005534,5534,C000004,1657,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,168.00,200.00,32.00,0.1600,55.44,0.3300,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL061940,61940,O024727,24727,C000921,5644,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,211.16,239.96,28.80,0.1200,-44.98,-0.2100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL109303,109303,O043767,43767,C000933,5011,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,208.77,239.96,31.19,0.1300,-153.02,-0.7300,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL089678,89678,O035909,35909,C000145,437,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,201.57,239.96,38.39,0.1600,63.09,0.3100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL101431,101431,O040653,40653,C000230,5583,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,4,39.99,131.17,159.96,28.79,0.1800,31.22,0.2400,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL107547,107547,O043054,43054,C000589,4914,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,449.96,499.95,50.00,0.1000,89.99,0.2000,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL029311,29311,O011721,11721,C001039,12384,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,434.96,499.95,64.99,0.1300,49.15,0.1100,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL167299,167299,O066922,66922,C000822,3272,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,197.95,199.95,2.00,0.0100,71.86,0.3600,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL028131,28131,O011257,11257,C001042,5878,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,188.95,199.95,11.00,0.0600,88.81,0.4700,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL114665,114665,O045871,45871,C000102,11344,825,Bridgestone e6 Straight Distance NFL Tennesse,37,Electronics,6,Outdoors,5,31.99,159.95,159.95,0.00,0.0000,46.39,0.2900,0,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Tennessee+Titans+Golf...
OL020090,20090,O008043,8043,C001184,4579,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,489.95,499.95,10.00,0.0200,142.09,0.2900,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL020020,20020,O008011,8011,C001640,10220,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,484.95,499.95,15.00,0.0300,157.61,0.3300,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL141644,141644,O056627,56627,C000726,5965,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,454.95,499.95,45.00,0.0900,163.78,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL004755,4755,O001903,1903,C001700,10495,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,434.96,499.95,64.99,0.1300,-761.17,-1.7500,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL013811,13811,O005534,5534,C000004,1657,249,Under Armour Women's Micro G Skulpt Running S,12,Boxing & MMA,3,Footwear,5,54.97,206.14,274.85,68.71,0.2500,70.09,0.3400,0,http://images.acmesports.sports/Under+Armour+Women%27s+Micro+G+Skulpt+Running+Shoe
OL141850,141850,O056716,56716,C000909,2291,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,299.95,299.95,0.00,0.0000,77.99,0.2600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL020089,20089,O008043,8043,C001184,4579,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,296.95,299.95,3.00,0.0100,133.63,0.4500,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL143057,143057,O057190,57190,C001890,10323,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,272.95,299.95,27.00,0.0900,76.43,0.2800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL009767,9767,O003931,3931,C000591,1544,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,224.96,299.95,74.99,0.2500,92.23,0.4100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL132004,132004,O052804,52804,C001469,3237,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,225.00,250.00,25.00,0.1000,-101.25,-0.4500,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL087841,87841,O035170,35170,C001254,846,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,296.95,299.95,3.00,0.0100,-33.56,-0.1100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL083259,83259,O033330,33330,C000155,9515,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,293.95,299.95,6.00,0.0200,135.22,0.4600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL092488,92488,O037065,37065,C000261,6643,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,278.95,299.95,21.00,0.0700,80.90,0.2900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL081536,81536,O032599,32599,C000240,1948,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,245.96,299.95,53.99,0.1800,71.33,0.2900,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL118542,118542,O047414,47414,C000576,6430,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,53.99,59.99,6.00,0.1000,6.10,0.1100,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL112949,112949,O045212,45212,C000933,5011,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,50.99,59.99,9.00,0.1500,13.26,0.2600,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL104564,104564,O041891,41891,C001572,704,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,1,50.00,40.00,50.00,10.00,0.2000,-8.00,-0.2000,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL109434,109434,O043815,43815,C001039,12384,835,Bridgestone e6 Straight Distance NFL Carolina,37,Electronics,6,Outdoors,1,31.99,31.99,31.99,0.00,0.0000,0.32,0.0100,0,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...
OL104563,104563,O041891,41891,C001572,704,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,296.98,299.98,3.00,0.0100,-7.42,-0.0300,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL104562,104562,O041891,41891,C001572,704,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,293.98,299.98,6.00,0.0200,-215.49,-0.7300,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL123001,123001,O049192,49192,C001638,8704,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,290.98,299.98,9.00,0.0300,75.65,0.2600,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL113835,113835,O045553,45553,C000216,7001,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,254.98,299.98,45.00,0.1500,79.04,0.3100,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL043011,43011,O017198,17198,C001422,642,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,1,99.99,90.99,99.99,9.00,0.0900,4.55,0.0500,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL168935,168935,O067571,67571,C001638,8704,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,1,99.99,87.99,99.99,12.00,0.1200,11.00,0.1300,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL115557,115557,O046226,46226,C001968,8091,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,129.99,129.99,0.00,0.0000,21.19,0.1600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL034198,34198,O013649,13649,C001522,11504,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,59.99,59.99,0.00,0.0000,-10.02,-0.1700,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL041228,41228,O016505,16505,C000183,7857,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,129.99,129.99,0.00,0.0000,-86.70,-0.6700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL162906,162906,O065185,65185,C000589,4914,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,127.39,129.99,2.60,0.0200,46.24,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL171142,171142,O068451,68451,C001284,8929,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,126.09,129.99,3.90,0.0300,6.30,0.0500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL166078,166078,O066433,66433,C000743,8800,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,126.09,129.99,3.90,0.0300,56.74,0.4500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL166077,166077,O066433,66433,C000743,8800,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,124.79,129.99,5.20,0.0400,59.90,0.4800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL104998,104998,O042059,42059,C000901,4186,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,33.17,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL027769,27769,O011100,11100,C001284,8929,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,-81.93,-0.6700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL171895,171895,O068758,68758,C001951,8572,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,33.17,0.2700,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL036958,36958,O014770,14770,C001455,4297,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,2.46,0.0200,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL027767,27767,O011100,11100,C001284,8929,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,120.89,129.99,9.10,0.0700,33.85,0.2800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL168934,168934,O067571,67571,C001638,8704,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,120.89,129.99,9.10,0.0700,42.31,0.3500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL040570,40570,O016243,16243,C000865,5971,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,120.89,129.99,9.10,0.0700,7.13,0.0600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL040566,40566,O016243,16243,C000865,5971,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,118.29,129.99,11.70,0.0900,37.03,0.3100,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL041803,41803,O016728,16728,C001909,11509,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,51.48,0.4400,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL050461,50461,O020198,20198,C000141,2595,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,40.71,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL120563,120563,O048207,48207,C000820,7215,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,113.09,129.99,16.90,0.1300,41.05,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL156824,156824,O062723,62723,C000262,11134,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,110.49,129.99,19.50,0.1500,40.11,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL120562,120562,O048207,48207,C000820,7215,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,110.49,129.99,19.50,0.1500,40.11,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL033144,33144,O013246,13246,C001134,5938,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,110.49,129.99,19.50,0.1500,53.04,0.4800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL120560,120560,O048207,48207,C000820,7215,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,109.19,129.99,20.80,0.1600,20.53,0.1900,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL163467,163467,O065407,65407,C001743,5286,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,107.89,129.99,22.10,0.1700,33.45,0.3100,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL048690,48690,O019482,19482,C001266,7743,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,107.89,129.99,22.10,0.1700,36.47,0.3400,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL034199,34199,O013649,13649,C001522,11504,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,106.59,129.99,23.40,0.1800,36.03,0.3400,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL046435,46435,O018578,18578,C001605,8791,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,47.99,59.99,12.00,0.2000,16.80,0.3500,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL042539,42539,O017010,17010,C000986,11668,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,97.49,129.99,32.50,0.2500,6.14,0.0600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL046823,46823,O018730,18730,C001719,2211,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,97.49,129.99,32.50,0.2500,25.35,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL030868,30868,O012349,12349,C001672,9754,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,97.49,129.99,32.50,0.2500,-25.06,-0.2600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL163464,163464,O065407,65407,C001743,5286,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,1,50.00,37.50,50.00,12.50,0.2500,3.75,0.1000,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL168652,168652,O067467,67467,C000309,11305,303,Garmin Forerunner 910XT GPS Watch,38,Kids' Golf Clubs,6,Outdoors,1,399.99,377.99,399.99,22.00,0.0600,75.60,0.2000,0,http://images.acmesports.sports/Garmin+Forerunner+910XT+GPS+Watch
OL168613,168613,O067452,67452,C000564,5049,303,Garmin Forerunner 910XT GPS Watch,38,Kids' Golf Clubs,6,Outdoors,1,399.99,359.99,399.99,40.00,0.1000,126.00,0.3500,0,http://images.acmesports.sports/Garmin+Forerunner+910XT+GPS+Watch
OL033143,33143,O013246,13246,C001134,5938,905,Team Golf Texas Longhorns Putter Grip,40,Accessories,6,Outdoors,1,24.99,21.24,24.99,3.75,0.1500,9.98,0.4700,0,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip
OL168610,168610,O067452,67452,C000564,5049,845,Garmin Approach S4 Golf GPS Watch,38,Kids' Golf Clubs,6,Outdoors,1,299.99,251.99,299.99,48.00,0.1600,18.90,0.0800,0,http://images.acmesports.sports/Garmin+Approach+S4+Golf+GPS+Watch
OL034638,34638,O013826,13826,C000289,6893,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,296.98,299.98,3.00,0.0100,7.42,0.0300,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL040336,40336,O016163,16163,C000743,8800,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,293.98,299.98,6.00,0.0200,141.11,0.4800,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL034637,34637,O013826,13826,C000289,6893,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,293.98,299.98,6.00,0.0200,-7.35,-0.0300,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL028184,28184,O011273,11273,C000008,4249,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,290.98,299.98,9.00,0.0300,101.84,0.3500,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL036264,36264,O014498,14498,C000720,1158,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,387.98,399.98,12.00,0.0300,159.07,0.4100,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
